Magnitud,id_event,Location,detect_seismO,detect_das,clipped
2.2,us6000hziy  ,601.5003035,,norecord,FALSE
2.05,mb80549879  ,648.0280249,,norecord,FALSE
2.19,mb80549639  ,569.4564944,,norecord,FALSE
2.24,uw61845512  ,511.4038779,,norecord,FALSE
2.16,mb80548889  ,648.5112463,,norecord,FALSE
2.01,mb80548704  ,602.7111984,,norecord,FALSE
2.09,uw61851611  ,516.6870303,,norecord,FALSE
2.2,us7000hges  ,651.2052418,,norecord,FALSE
2.16,mb80548394  ,647.9145019,,norecord,FALSE
2.1,us7000hfr1  ,653.2174634,,norecord,FALSE
2.15,mb80547319  ,603.0164261,,norecord,FALSE
2.01,mb80547169  ,653.0325674,,norecord,FALSE
2.04,mb80546654  ,602.9667177,,FALSE,FALSE
2.3,us6000hlr9  ,582.7728941,,FALSE,FALSE
2.09,mb80544584  ,603.035433,,norecord,FALSE
2.02,mb80542064  ,621.590957,,FALSE,FALSE
2.29,mb80541144  ,639.6348053,,FALSE,FALSE
2.39,uw61815012  ,585.0714352,,FALSE,FALSE
2.22,mb80541029 ,585.5544497,,norecord,FALSE
2.4,nc73829011   ,801.1747823,,FALSE,FALSE
2.46,nc73827486   ,800.2786245,,FALSE,FALSE
2.7,nc73827421   ,786.8823008,,FALSE,FALSE
2.54,nc73826471   ,796.5457049,,FALSE,FALSE
2.42,nc73824541   ,804.5195119,,FALSE,FALSE
2.68,nc73822836   ,795.7701291,,FALSE,FALSE
2.41,nc73822761   ,805.4919497,,FALSE,FALSE
2.65,nc73822711   ,791.1909416,,FALSE,FALSE
2.45,nc73822526   ,802.7130238,,FALSE,FALSE
2.48,nc73822496   ,805.8058501,,FALSE,FALSE
2.4,nc73822271   ,801.0025668,,FALSE,FALSE
2.56,nc73822251   ,797.034551,,FALSE,FALSE
2.53,nc73822246   ,796.2518747,,FALSE,FALSE
2.45,nc73822221   ,793.9876049,,FALSE,FALSE
2.49,nc73822211   ,800.7167408,,FALSE,FALSE
2.58,nc73822021   ,798.9801507,,FALSE,FALSE
2.53,nc73821996   ,806.0852418,,FALSE,FALSE
2.47,nc73821741   ,796.6864033,,FALSE,FALSE
2.44,nc73821696   ,793.3194892,,FALSE,FALSE
2.6,us6000jal4   ,788.1483261,,FALSE,FALSE
2.66,nc73821551   ,779.0021276,,FALSE,FALSE
2.52,nc73821386   ,796.6143529,,FALSE,FALSE
2.41,nc73821306   ,797.7910377,,FALSE,FALSE
2.59,nc73821121   ,806.0255055,,FALSE,FALSE
2.59,nc73821076   ,795.1077036,,FALSE,FALSE
2.51,nc73821071   ,795.7857314,,FALSE,FALSE
2.55,nc71129759   ,753.6348334,,FALSE,FALSE
2.54,nc73819026   ,780.6226043,,FALSE,FALSE
2.61,nc73797716   ,797.3211978,,FALSE,FALSE
2.47,nc73787866   ,801.9443612,,FALSE,FALSE
2.6,us7000i96k   ,745.3782437,,FALSE,FALSE
2.42,nc73781676   ,752.7830276,,FALSE,FALSE
2.49,nc73780451   ,794.5946863,,FALSE,FALSE
2.4,us7000i4dm   ,734.2049992,,FALSE,FALSE
2.5,us7000i3k9   ,742.3816003,,FALSE,FALSE
2.65,nc73771630   ,800.816793,,FALSE,FALSE
2.4,nc73768770   ,710.72276,,FALSE,FALSE
2.6,us6000i8ma   ,761.0934471,,FALSE,FALSE
2.7,us6000i7it   ,731.4109588,,FALSE,FALSE
2.4,us6000i653   ,746.6051638,,FALSE,FALSE
2.59,nc73751651   ,786.8474086,,norecord,norecord
2.68,nc73747016   ,798.4289694,,norecord,norecord
2.58,nc73745021   ,797.5681791,,norecord,norecord
2.5,us7000hdzr   ,726.4694598,,FALSE,FALSE
2.57,nc73736226   ,794.2152742,,FALSE,FALSE
2.5,us6000hlx4   ,745.4178253,,FALSE,FALSE
2.6,us6000hlts   ,757.4383132,,FALSE,FALSE
2.53,nc73729226   ,785.34234,,norecord,norecord
2.46,nc73728366   ,731.9071935,,norecord,norecord
2.66,nc73725601   ,763.3096894,,norecord,norecord
2.68,nc73719475   ,720.1711878,,FALSE,FALSE
2.7,us7000h2wc   ,721.5982156,,FALSE,FALSE
2.44,nc73711651   ,799.2105178,,FALSE,FALSE
2.63,nc73708346  ,782.2637619,,norecord,norecord
2.7,nc73827421   ,786.8823008,,FALSE,FALSE
2.97,nc73826156   ,797.8853715,,FALSE,FALSE
2.71,nc73822906   ,796.9068095,,norecord,FALSE
3,nc73822341   ,785.4715742,,FALSE,FALSE
2.77,nc73822256   ,804.3114047,,FALSE,FALSE
2.74,nc73822111   ,800.7454208,,FALSE,FALSE
2.8,nc73821986   ,776.7369814,,FALSE,FALSE
2.91,nc71129529   ,791.2276306,,FALSE,FALSE
2.99,nc73821346   ,797.0937898,,FALSE,FALSE
2.81,nc73821296   ,778.3149325,,FALSE,FALSE
2.71,nc73821181   ,800.4489675,,FALSE,FALSE
2.99,nc73821141   ,797.9892211,,FALSE,FALSE
2.81,nc73821081   ,797.1716388,,FALSE,FALSE
2.9,us7000ir24   ,734.3556375,,FALSE,FALSE
2.89,nc73794681   ,717.9519072,,FALSE,FALSE
2.8,us6000ite3   ,723.0093902,,FALSE,FALSE
2.91,nc73792246   ,758.2189684,,FALSE,FALSE
2.75,nc73792071   ,798.6511016,,FALSE,FALSE
2.78,nc71129254   ,712.4758611,,FALSE,FALSE
2.84,nc73775730   ,759.6003792,,FALSE,FALSE
2.7,us6000i7it   ,731.4109588,,FALSE,FALSE
2.71,nc73764571   ,772.2492056,,FALSE,FALSE
2.99,nc73758756   ,714.4998908,,FALSE,FALSE
2.98,nc73748321   ,779.8490132,,norecord,FALSE
2.75,mb80548559   ,713.7101927,,norecord,FALSE
2.85,nc73739276   ,762.773771,,FALSE,FALSE
2.74,nc73728246   ,732.5599771,,norecord,FALSE
2.72,nc73728211   ,802.5318585,,norecord,FALSE
2.73,nc73723030   ,803.6035963,,norecord,FALSE
2.7,us7000h2wc   ,721.5982156,,FALSE,FALSE
2.79,nc73717600  ,726.4175618,,FALSE,FALSE
2.66,nc73829906   ,984.8457343,,FALSE,FALSE
2.48,uu60529182   ,994.3594258,,FALSE,FALSE
2.5,nc73825756   ,985.7586496,,FALSE,FALSE
2.4,nc73821816   ,981.5484365,,FALSE,FALSE
2.69,nc73817871   ,977.6583005,,FALSE,FALSE
2.42,uu60527732   ,996.1684011,,FALSE,FALSE
2.58,nc73816436   ,984.1697692,,FALSE,FALSE
2.47,uu60526957   ,942.7193833,,FALSE,FALSE
2.49,nc73805130   ,982.6934666,,FALSE,FALSE
2.69,nc73805095   ,982.4552903,,FALSE,FALSE
2.59,uu60524952   ,940.4805236,,FALSE,FALSE
2.61,nc73803290   ,983.2198692,,FALSE,FALSE
2.63,nc73802750   ,909.814094,,FALSE,FALSE
2.45,nc73804561   ,910.027572,,FALSE,FALSE
2.4,nc73803951   ,981.8467989,,FALSE,FALSE
2.45,nc73803871   ,981.8848783,,FALSE,FALSE
2.45,uu60032064   ,942.4019539,,FALSE,FALSE
2.44,uu60523052   ,942.3362286,,FALSE,FALSE
2.4,nn00850394   ,944.1164721,,norecord,norecord
2.52,nc73798496   ,984.9231664,,FALSE,FALSE
2.6,nn00850566   ,993.9455488,,FALSE,FALSE
2.53,nc73797461   ,981.5912614,,FALSE,FALSE
2.55,nc71129239   ,981.8060023,,FALSE,FALSE
2.55,nc73795046   ,985.0142987,,FALSE,FALSE
2.41,nc73794746   ,981.5475714,,FALSE,FALSE
2.44,uu60520287   ,941.8528514,,FALSE,FALSE
2.51,uu60519237   ,959.4258284,,FALSE,FALSE
2.63,uu60031619   ,942.6417795,,FALSE,FALSE
2.7,nc73785906   ,983.6121946,,FALSE,FALSE
2.54,uu60517172   ,942.9671691,,FALSE,FALSE
2.43,uu60516832   ,945.607697,,FALSE,FALSE
2.69,uu60516617   ,942.0285659,,FALSE,FALSE
2.51,uu60515992   ,941.6636658,,FALSE,FALSE
2.42,uu60515667   ,942.0141031,,FALSE,FALSE
2.42,nc73780876   ,907.590812,,FALSE,FALSE
2.51,uu60514632   ,942.1638311,,FALSE,FALSE
2.57,nc73779741   ,986.2681229,,FALSE,FALSE
2.56,nc73776805   ,981.4179081,,FALSE,FALSE
2.42,nc73776385   ,985.1854635,,FALSE,FALSE
2.57,uu60513697   ,960.1497641,,FALSE,FALSE
2.41,uu60512947   ,941.6600746,,norecord,norecord
2.64,uu60511907   ,941.7155812,,FALSE,FALSE
2.59,nc73770065   ,980.0158188,,norecord,norecord
2.6,nn00845098   ,934.1760048,,norecord,norecord
2.49,uu60509787   ,961.8555582,,norecord,norecord
2.43,nc73767735   ,919.7292171,,FALSE,FALSE
2.7,us6000i9v2   ,974.5314569,,FALSE,FALSE
2.7,us6000i7dj   ,900.9517158,,FALSE,FALSE
2.45,uu60507672   ,942.4284486,,FALSE,FALSE
2.57,nc73761716   ,985.0367592,,FALSE,FALSE
2.4,nc73760846   ,981.1622594,,FALSE,FALSE
2.5,nc73759136   ,985.6977973,,FALSE,FALSE
2.52,uu60505192   ,922.265442,,norecord,norecord
2.54,nc73755121   ,986.894018,,norecord,norecord
2.56,nc73748071   ,981.9457717,,norecord,norecord
2.64,nc73746091   ,981.2317509,,norecord,norecord
2.44,uu60501592   ,941.7229917,,norecord,norecord
2.62,nc73741011   ,990.1338646,,norecord,norecord
2.67,nc73740866   ,986.3707113,,FALSE,FALSE
2.51,nc73740571   ,928.8858065,,FALSE,FALSE
2.52,nc73739416   ,988.1212926,,FALSE,FALSE
2.5,nc73739051   ,982.8598331,,norecord,norecord
2.7,nn00838659   ,1000.913253,,TRUE,FALSE
2.6,nn00838515   ,990.353894,,FALSE,FALSE
2.51,nc73730346   ,980.8356394,,FALSE,FALSE
2.66,nc73728746   ,981.7021776,,norecord,norecord
2.54,uu60495002   ,924.7667588,,norecord,norecord
2.59,uu60487537   ,934.7143733,,FALSE,FALSE
2.57,nc73711436   ,924.1455385,,FALSE,FALSE
2.49,nc73709601   ,981.2894445,,FALSE,FALSE
2.68,nc73708841   ,983.9464871,,FALSE,FALSE
2.44,nc73707531  ,927.8062961,,norecord,norecord
3.9,us7000j1kj,611.0568073,,TRUE,FALSE
3.4,us7000j1ks,637.2150986,,TRUE,FALSE
3.9,us7000j35i,671.6358501,,FALSE,FALSE
3.4,us6000jbhb,695.6388164,,FALSE,FALSE
3.8,us6000jaw1,664.0227525,,FALSE,FALSE
4.6,us6000jaqz,621.0418629,,TRUE,FALSE
3.8,us6000j9dx,633.0889768,,FALSE,FALSE
4.5,us6000j96b,649.1443857,,TRUE,FALSE
4.2,us6000j8mi,666.3592694,,TRUE,FALSE
3.1,nn00852980,667.1975771,,norecord,norecord
4.6,us6000j7ce,665.7636219,,norecord,norecord
3.8,us6000j7ai,677.3604373,,TRUE,FALSE
3.5,nn00852719,667.4906975,,FALSE,FALSE
3,us6000j6te,666.3281057,,FALSE,FALSE
3.4,us7000iqeg,605.5200957,,FALSE,FALSE
3.7,us7000iq4e,616.2129137,,TRUE,FALSE
3.1,us7000ipi7,609.7670484,,FALSE,FALSE
3,us7000ipb5,673.9601154,,norecord,norecord
3.6,us7000in01,662.6431083,,FALSE,FALSE
4.2,us7000imzs,626.4006962,,FALSE,FALSE
3.4,us7000imha,602.5922662,,norecord,norecord
3,us7000ills,654.5927413,,FALSE,FALSE
3,us6000iw52,665.9019237,,FALSE,FALSE
3.4,us6000iud0,664.1207392,,FALSE,FALSE
3.2,us6000itul,615.9390964,,FALSE,FALSE
3,us6000is7b,631.4875509,,FALSE,FALSE
3.3,us6000irha,630.6417227,,FALSE,FALSE
3.1,us6000iqwy,678.6582673,,FALSE,FALSE
3.4,us7000iaj6,612.1700566,,FALSE,FALSE
3.4,us7000iaj2,639.5819656,,FALSE,FALSE
3.9,us7000ia3v,604.1145283,,norecord,norecord
3,us7000ia2r,682.5920598,,FALSE,FALSE
3.2,us7000ia0r,674.8205235,,FALSE,FALSE
3.3,us7000i54s,665.8724552,,FALSE,FALSE
3.4,us7000i54n,672.9477442,,FALSE,FALSE
3.4,us7000i54i,671.3723756,,FALSE,FALSE
3.2,nn00848278,667.5215231,,FALSE,FALSE
3.5,us7000i2hn,658.0035936,,norecord,norecord
3.1,us6000ibx7,624.8691237,,norecord,norecord
3.6,us6000i982,672.0486389,,FALSE,FALSE
4,us7000ht45,686.5499364,,FALSE,FALSE
3.2,us7000hsax,670.103827,,FALSE,FALSE
3.8,us6000i1ie,700.2236532,,norecord,norecord
3.1,us6000i1bg,681.635216,,norecord,norecord
3.1,us6000hziu,600.1343485,,norecord,norecord
3.22,uw61844772,626.7556118,,norecord,norecord
4.2,us7000hij8,705.1691378,,norecord,norecord
3.9,us7000hi3l,684.0078071,,norecord,norecord
3.2,us7000hhzj,663.2533257,,norecord,norecord
3.8,us7000hhj7,649.3618081,,norecord,norecord
4.1,us7000hhj0,686.1073913,,norecord,norecord
4.4,us7000hhiy,699.8512876,,norecord,norecord
3.9,us7000hirs,673.9358857,,norecord,norecord
4.3,us7000hhir,679.3648364,,norecord,norecord
4,us7000hhii,689.9761564,,norecord,norecord
4.2,us7000hhih,693.9401329,,norecord,norecord
3.8,us7000hirx,669.4295798,,norecord,norecord
3.8,us7000hhi7,659.2906652,,norecord,norecord
4.6,us7000hh4b,663.1340042,,norecord,norecord
3.5,us7000hdg8,657.3355471,,FALSE,FALSE
3,us6000hn9c,672.3454828,,FALSE,FALSE
3,us6000hmlj,613.3711903,,norecord,norecord
4.1,us6000hkr4,679.0679913,,FALSE,FALSE
3.4,us7000h8b7,678.6749619,,FALSE,FALSE
4.4,us7000h0vb,654.4744991,,FALSE,FALSE
4.2,us7000h0uz,660.9243666,,FALSE,FALSE
3.7,us7000h0h7,641.7599977,,FALSE,FALSE
3.08,nc73708446,705.0020458,,FALSE,FALSE
3.1,us6000h5ew,681.2865263,,norecord,norecord
3.1,us6000h5eu,679.2836827,,norecord,norecord
3.23,nc73829351,803.8354132,,FALSE,FALSE
3.27,nc73829331,786.6187577,,FALSE,FALSE
3.3,us7000j292,848.6021543,,FALSE,FALSE
4.16,nc73824236,800.0706877,,FALSE,FALSE
3.79,nc73823036,826.3934791,,FALSE,FALSE
3.33,nc73822961,810.1996967,,FALSE,FALSE
3.3,nc73822556,796.4732163,,FALSE,FALSE
3,nc73822341,785.4715742,,FALSE,FALSE
3.02,nc73822146,812.6663377,,TRUE,FALSE
4.35,nc73822026,806.0884386,,FALSE,FALSE
3.2,nc73821761,808.2761418,,FALSE,FALSE
3.18,nc73821666,805.840221,,FALSE,FALSE
3.01,nc73821656,798.7131393,,FALSE,FALSE
3.99,nc73821636,796.1598541,,FALSE,FALSE
3.31,nc73821516,809.9823239,,FALSE,FALSE
3.4,nc73821486,808.0417182,,norecord,norecord
3.02,nc73821226,807.6544515,,FALSE,FALSE
3.52,nc73821111,808.4736571,,FALSE,FALSE
3.05,nc73821106,801.4109243,,FALSE,FALSE
4.92,nc73821046,806.3864283,,,TRUE
4.9,us6000j8c6,877.2036006,,norecord,norecord
3.08,nc73812636,846.1975813,,FALSE,FALSE
3.4,us7000iqzh,740.6052429,,TRUE,FALSE
3.24,nc73804010,838.9275241,,norecord,norecord
3.28,nc73803210,842.1088443,,FALSE,FALSE
3.3,nn00850805,868.9131689,,FALSE,FALSE
3.66,nc73799821,832.2580302,,FALSE,FALSE
4.1,nc73798306,799.625504,,FALSE,FALSE
4.32,nc73796766,817.2781161,,FALSE,FALSE
4.1,us6000itdq,707.0871057,,TRUE,FALSE
3.1,nn00848420,865.0370177,,FALSE,FALSE
4.84,nc73785481,838.1109544,,FALSE,FALSE
3.69,nc73784121,834.8637818,,FALSE,FALSE
3.96,nc73783911,875.3270859,,FALSE,FALSE
3.18,nc73782876,829.9261672,,norecord,norecord
3.2,us7000i52k,729.2713722,,FALSE,FALSE
3.33,nc73774035,809.3061783,,FALSE,FALSE
4.4,us7000i3dm,881.8722017,,FALSE,FALSE
3.1,nn00845765,847.6338393,,FALSE,FALSE
4.4,us6000ibfj,731.612671,,norecord,norecord
4.3,us6000iakl,717.5572004,,FALSE,FALSE
3.57,nc73767655,777.1281392,,FALSE,FALSE
3.17,nc73767575,735.352533,,FALSE,FALSE
3.9,us6000ia6p,719.06397,,TRUE,FALSE
4.3,us6000i9du,730.6393069,,FALSE,FALSE
3,us6000i96u,870.2016387,,FALSE,FALSE
3.9,nc73763275,835.4901862,,FALSE,FALSE
4.6,us7000hth5,781.873034,,FALSE,FALSE
3.2,nn00842055,740.1919051,,norecord,norecord
3.54,nc73752561,850.9120049,,norecord,norecord
4.2,us7000hij8,705.1691378,,norecord,norecord
4.2,us7000hhj9,710.6335932,,norecord,norecord
3.79,nc73743421,836.8799601,,norecord,norecord
3.64,nc73739346,836.5084397,,FALSE,FALSE
3.5,us7000hc6l,711.8834974,,FALSE,FALSE
3.05,nc73736021,812.5161104,,norecord,norecord
3,nc73733606,831.7937694,,FALSE,FALSE
3.25,nc73730206,776.5665258,,norecord,norecord
4,us7000h72v,885.9658742,,norecord,norecord
3.2,us7000h02a,859.1291339,,FALSE,FALSE
3.8,nc73714176,811.3422675,,FALSE,FALSE
4.07,nc73714181,810.6135741,,FALSE,FALSE
3.54,nc73713331,740.4570534,,FALSE,FALSE
3.02,nc73713091,765.2845402,,FALSE,FALSE
3.13,nc73708781,838.3156012,,FALSE,FALSE
3.08,nc73708446,705.0020458,,FALSE,FALSE
3.12,nc73815951,908.2044692,,FALSE,FALSE
3.76,nc73804556,910.0812144,,FALSE,FALSE
3.93,uu60515582,941.4210632,,FALSE,FALSE
3.3,nc73780871,907.4953371,,FALSE,FALSE
3,nn00848285,946.2354038,,FALSE,FALSE
3.03,uu60511732,942.0568061,,FALSE,FALSE
3.09,uu60511437,942.457928,,FALSE,FALSE
3.08,uu60511392,942.292195,,FALSE,FALSE
3.13,uu60507652,942.4920056,,FALSE,FALSE
4.24,nc73761796,912.1178003,,FALSE,FALSE
3.67,nc73710361,947.2991392,,FALSE,FALSE
1.67,uw61899251,240.8932683,,FALSE,FALSE
1.48,uw61897301,259.4701012,,FALSE,FALSE
1.45,uw61897281,218.757322,,FALSE,FALSE
1.553609014,uw61885792,201.8448295,,FALSE,FALSE
1.51,uw61881717,253.5189844,,FALSE,FALSE
1.68,uw61881677,281.8792783,,FALSE,FALSE
1.5,uw61890406,265.3731878,,FALSE,FALSE
1.48,uw61889246,218.0376403,,FALSE,FALSE
1.63,uw61877922,218.4654506,,FALSE,FALSE
1.46,uw61877852,218.7515741,,INCONCLUSIVE,FALSE
1.58,uw61877682,245.4074274,,FALSE,FALSE
1.65,uw61877217,296.9571572,,FALSE,FALSE
1.48,uw61876367,258.9891225,,FALSE,FALSE
1.61,uw61875692,297.5294145,,FALSE,FALSE
1.45,uw61881451,276.429959,,FALSE,FALSE
1.46,uw61869567,202.2782903,,FALSE,FALSE
1.63,uw61869237,296.2589803,,FALSE,FALSE
1.56,uw61868432,263.0709971,,FALSE,FALSE
1.69,uw61865892,207.8805687,,FALSE,FALSE
1.7,uw61865007,236.4100826,,norecord,norecord
1.44,uw61868111,227.0433513,,FALSE,FALSE
1.55,uw61502188,256.4627963,,FALSE,FALSE
1.56,uw61851437,202.1605699,,norecord,norecord
1.52,uw61847827,304.2985665,,norecord,norecord
1.66,uw61846042,201.5417673,,norecord,norecord
1.58,uw61845977,217.9023156,,norecord,norecord
1.69,uw61844127,206.3470996,,norecord,norecord
1.53,uw61840792,279.3420294,,norecord,norecord
1.41,uw61840507,227.1046359,,norecord,norecord
1.65,uw61836692,277.9638612,,FALSE,FALSE
1.52,uw61836402,287.4988248,,FALSE,FALSE
1.57,uw61836177,286.6372202,,norecord,norecord
1.4,uw61829707,213.9730569,,norecord,norecord
1.6,uw61830431,261.6790044,,FALSE,FALSE
1.59,uw61820357,220.973882,,FALSE,FALSE
1.63,uw61827646,219.9710215,,FALSE,FALSE
1.58,uw61827116,218.3246272,,FALSE,FALSE
1.49,uw61814552,263.0035737,,norecord,norecord
1.65,uw61814382,263.0469787,,norecord,norecord
1.66,uw61814337,263.0788087,,norecord,norecord
1.41,uw61814332,262.9096203,,norecord,norecord
1.69,uw61814297,262.7390944,,norecord,norecord
1.53,uw61878777,317.877908,,FALSE,FALSE
1.55,uw61876067,347.5977774,,FALSE,FALSE
1.44,uw61874527,329.583303,,FALSE,FALSE
1.43,uw61860422,346.4676282,,FALSE,FALSE
1.54,uw61856162,318.1452284,,FALSE,FALSE
1.51,uw61850662,400.1556412,,norecord,norecord
1.53,uw61835376,347.6448486,,norecord,norecord
4.5,us6000jbf4,954.2883248,,TRUE,FALSE
3,nn00851287,1003.117457,,norecord,norecord
3.1,us7000in1y,983.490427,,FALSE,FALSE
3.19,nc73803326,980.6700044,,norecord,norecord
3.4,nn00849777,992.9642271,,FALSE,FALSE
3.9,us6000ivft,952.8279523,,FALSE,FALSE
3.22,nc73796026,982.6228313,,FALSE,FALSE
3.27,nc73795956,982.4279159,,FALSE,FALSE
3.33,nc73795966,983.0626418,,FALSE,FALSE
3.14,nc73793981,987.9891387,,FALSE,FALSE
3.8,ak022d04emm9,996.3604749,,FALSE,FALSE
3.05,nc73784941,987.2855121,,norecord,norecord
3.33,uu60513027,981.1934127,,FALSE,FALSE
3.26,nc73759571,982.605793,,FALSE,FALSE
4.19,nc73752031,980.8510895,,norecord,norecord
3.01,nc73744931,968.9581694,,norecord,norecord
4.1,us7000h83p,953.8011745,,FALSE,FALSE
3.34,nc73727061,984.5299117,,norecord,norecord
3.32,nc73726581,982.2090623,,norecord,norecord
3.15,nc73719985,985.4434594,,FALSE,FALSE
2.9,nc73828681,846.9573655,,FALSE,FALSE
2.78,nc73828546,846.2023511,,FALSE,FALSE
2.75,nc73827301,809.9111847,,FALSE,FALSE
2.88,nc73825241,819.4380757,,FALSE,FALSE
2.97,nc73824826,839.0130388,,FALSE,FALSE
2.87,nc73824006,827.5040665,,FALSE,FALSE
2.87,nc73822826,813.874059,,FALSE,FALSE
2.99,nc73822561,828.2253768,,FALSE,FALSE
2.85,nc73822406,809.8177951,,FALSE,FALSE
2.77,nc73822256,804.3114047,,FALSE,FALSE
2.74,nc73822111,800.7454208,,FALSE,FALSE
2.81,nc73821776,807.4731552,,FALSE,FALSE
2.77,nc73821301,810.2510886,,FALSE,FALSE
2.75,nc73821241,809.0646036,,FALSE,FALSE
2.74,nc73821196,810.9679924,,FALSE,FALSE
2.73,nc73821186,811.5065918,,FALSE,FALSE
2.71,nc73821181,800.4489675,,FALSE,FALSE
2.99,nc73821156,806.5352392,,FALSE,FALSE
2.72,nc73821136,807.5708193,,FALSE,FALSE
2.96,nc71129519,812.0525493,,FALSE,FALSE
2.76,nc73821066,810.3343075,,TRUE,TRUE
2.77,nc73819121,821.6426927,,FALSE,FALSE
2.9,us6000j98v,884.0358001,,FALSE,FALSE
2.8,us6000j98k,887.8667972,,FALSE,FALSE
2.9,us6000j8x4,852.7226048,,FALSE,FALSE
2.81,nc73816876,897.4136996,,FALSE,FALSE
2.9,us6000j712,848.3501829,,FALSE,FALSE
2.8,us6000j5m5,854.0142015,,FALSE,FALSE
2.9,us7000imjn,825.9172576,,norecord,norecord
2.79,nc73801086,837.0543243,,FALSE,FALSE
2.76,nc73799261,818.0677167,,FALSE,FALSE
2.79,nc73786171,825.2480636,,FALSE,FALSE
2.74,nc73784806,826.6073216,,norecord,norecord
2.77,nc73784676,876.3332168,,FALSE,FALSE
2.89,nc73782861,829.9224813,,FALSE,FALSE
2.96,nc73780981,845.443232,,FALSE,FALSE
2.73,nc73775750,855.8098322,,FALSE,FALSE
2.77,nc73773385,835.6260636,,FALSE,FALSE
2.78,nc73772825,848.5061826,,FALSE,FALSE
3,us6000i96u,870.2016387,,FALSE,FALSE
2.71,nc73764030,829.155914,,FALSE,FALSE
2.8,us6000i3f9,882.2678732,,FALSE,FALSE
2.8,us6000i25p,854.1638321,,norecord,norecord
2.72,nc73741131,835.7072312,,norecord,norecord
2.8,nc73740491,845.0066704,,FALSE,FALSE
2.98,nc71128134,840.0751148,,FALSE,FALSE
2.72,nc73737211,873.9872771,,FALSE,FALSE
2.71,nc73734681,829.3643304,,norecord,norecord
3,nc73733606,831.7937694,,FALSE,FALSE
2.72,nc73728211,802.5318585,,norecord,norecord
2.73,nc73723030,803.6035963,,norecord,norecord
2.78,nc73719900,842.0951633,,FALSE,FALSE
2.77,nc73719065,836.8660427,,FALSE,FALSE
2.88,nc73717945,846.6043921,,FALSE,FALSE
2.78,nc73714286,811.3705116,,FALSE,FALSE
2.79,nc73709221,844.0945555,,FALSE,FALSE
2.4,nc73829011,801.1747823,,FALSE,FALSE
2.4,nc73829011,801.1747823,,FALSE,FALSE
2.54,nc73827871,809.7194515,,FALSE,FALSE
2.43,nc73827591,813.9673017,,norecord,norecord
2.46,nc73827486,800.2786245,,FALSE,FALSE
2.64,nc73827136,806.5798664,,FALSE,FALSE
2.68,nc73825276,809.6554474,,FALSE,FALSE
2.48,nc73824656,810.4373468,,FALSE,FALSE
2.42,nc73824541,804.5195119,,FALSE,FALSE
2.45,nc73824161,808.5948641,,FALSE,FALSE
2.41,nc73822761,805.4919497,,FALSE,FALSE
2.45,nc73822526,802.7130238,,FALSE,FALSE
2.48,nc73822496,805.8058501,,FALSE,FALSE
2.41,nc73822466,811.6477362,,FALSE,FALSE
2.46,nc73822301,812.0398489,,FALSE,FALSE
2.44,nc73822286,810.1098261,,FALSE,FALSE
2.4,nc73822271,801.0025668,,norecord,norecord
2.49,nc73822211,800.7167408,,FALSE,FALSE
2.47,nc73822151,809.8003889,,TRUE,FALSE
2.56,nc73822056,807.4622191,,FALSE,FALSE
2.53,nc73821996,806.0852418,,FALSE,FALSE
2.7,nc73821931,810.3690576,,FALSE,FALSE
2.65,nc73821921,830.2110137,,FALSE,FALSE
2.7,nc73821766,806.6132154,,FALSE,FALSE
2.45,nc73821721,806.9867862,,FALSE,FALSE
2.4,nc73821671,807.6357376,,FALSE,FALSE
2.48,nc73821651,811.964782,,FALSE,FALSE
2.57,nc73821476,808.5231094,,FALSE,FALSE
2.49,nc73821471,808.6867056,,FALSE,FALSE
2.43,nc73821466,809.0932078,,FALSE,FALSE
2.52,nc73821431,809.3926411,,FALSE,FALSE
2.53,nc73821426,808.8207421,,FALSE,FALSE
2.41,nc73821411,807.4557063,,FALSE,FALSE
2.55,nc73821361,815.5877051,,FALSE,FALSE
2.56,nc73821341,806.9378142,,FALSE,FALSE
2.53,nc73821321,806.6230246,,FALSE,FALSE
2.66,nc73821176,809.9161707,,FALSE,FALSE
2.52,nc73821146,807.2321223,,FALSE,FALSE
2.67,nc73821126,806.5524138,,FALSE,FALSE
2.59,nc73821121,806.0255055,,FALSE,FALSE
2.68,nc73821116,807.6853331,,FALSE,FALSE
2.46,nc73819961,827.9979639,,FALSE,FALSE
2.4,nc73818801,817.2725023,,FALSE,FALSE
2.68,nc73817481,827.5109174,,FALSE,FALSE
2.43,nc73813836,831.4521019,,FALSE,FALSE
2.67,nc71129754,835.6324222,,FALSE,FALSE
2.66,nc73811936,830.825901,,FALSE,FALSE
2.53,nc73802800,836.0414683,,FALSE,FALSE
2.67,nc73795876,822.952944,,FALSE,FALSE
2.42,nc73794901,829.138734,,FALSE,FALSE
2.64,nc73792286,828.7368711,,FALSE,FALSE
2.64,nc73792191,829.1229288,,FALSE,FALSE
2.47,nc73787866,801.9443612,,FALSE,FALSE
2.5,nc73775965,833.8974075,,FALSE,FALSE
2.65,nc73771630,800.816793,,FALSE,FALSE
2.52,nc73768410,807.5767349,,norecord,norecord
2.7,nc73767930,828.6260678,,norecord,norecord
2.7,nc73766710,821.0668829,,FALSE,FALSE
2.43,nc73765820,831.2647616,,FALSE,FALSE
2.47,nc73764790,826.8318626,,FALSE,FALSE
